index,duration,protocol,src_ip,dst_ip,src_port,dst_port,packet_count,byte_count,packets_per_sec,bytes_per_sec,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_inter_arrival_time,std_inter_arrival_time,syn_count,fin_count,rst_count,psh_count,ack_count,urg_count,syn_ratio,fin_ratio,rst_ratio,is_well_known_port,label,attack_type
4819,6.240315024861444,TCP,10.0.2.19,10.0.3.2,47095,443,17,5816,2.7242214427111326,932.0042300475262,342.11764705882354,46.3875680514999,171,513,0.3670773544036144,0.08684688128130336,1,1,0,1,15,0,0.058823529411764705,0.058823529411764705,0.0,1,0,normal
3465,2.9974018592388343,TCP,10.0.3.10,10.0.2.5,43002,3306,22,25527,7.339689849123774,8516.375580844662,1160.3181818181818,186.05049413365035,580,1740,0.13624553905631065,0.044618106486593916,1,1,0,8,20,0,0.045454545454545456,0.045454545454545456,0.0,0,0,normal
1760,0.3461862984254448,ICMP,10.0.2.12,10.0.2.9,0,0,4,256,11.554472312142781,739.486227977138,64.0,13.459777780935205,32,96,0.0865465746063612,0.06377133888317149,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2304,0.34861087176381367,UDP,10.0.2.19,10.0.1.8,18529,53,9,764,25.816750792836903,2191.555289525266,84.88888888888889,12.422582727083576,42,127,0.038734541307090406,0.02748746729372297,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3723,0.7526069979284764,TCP,10.0.2.14,10.0.3.5,46323,443,34,18364,45.17630063709715,24400.51720293094,540.1176470588235,158.8844485848721,270,810,0.022135499939072836,0.02995153995778768,1,1,0,1,32,0,0.029411764705882353,0.029411764705882353,0.0,1,0,normal
8284,0.2809134162440374,TCP,192.168.100.6,10.0.1.6,14959,1065,3,180,10.679447212282007,640.7668327369204,60.0,2.0,54,66,0.09363780541467913,0.001,3,0,3,0,0,0,1.0,0.0,1.0,0,1,port_scan
4993,0.3188679721459714,ICMP,10.0.2.7,10.0.2.1,0,0,1,64,3.136094206232227,200.71002919886251,64.0,10.344199179922448,32,96,0.0,0.01832562331068254,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8127,0.3679786140098853,TCP,192.168.100.6,10.0.1.6,45703,18457,2,120,5.435098464570749,326.10590787424496,60.0,2.0,54,66,0.18398930700494265,0.001,2,0,2,0,0,0,1.0,0.0,1.0,1,1,port_scan
3032,5.176662735689442,TCP,10.0.3.13,10.0.3.6,63636,22,39,41266,7.533811258578327,7971.545010166493,1058.1025641025642,159.91993361126424,529,1587,0.1327349419407549,0.007403482421993632,1,1,0,3,37,0,0.02564102564102564,0.02564102564102564,0.0,1,0,normal
7938,0.6207179028809492,TCP,192.168.100.1,10.0.2.18,22016,443,284,17040,457.5347330596809,27452.08398358085,60.0,5.0,54,66,0.0021856264185948914,0.001,284,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
3039,0.4982573993908458,ICMP,10.0.1.2,10.0.3.12,0,0,2,128,4.013989561309352,256.89533192379855,64.0,16.060536423186733,32,96,0.2491286996954229,0.06070135608210167,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9655,0.9743174046238283,TCP,192.168.100.9,10.0.2.4,25922,80,140,112140,143.69034088439818,115095.96304840293,801.0,200.0,200,1500,0.006959410033027345,0.001,1,1,0,47,138,0,0.007142857142857143,0.007142857142857143,0.0,1,1,http_flood
2545,8.16258770656422,TCP,10.0.2.11,10.0.2.1,44477,110,8,18245,0.9800813525797132,2235.1980347271083,2280.625,519.3909973944402,1140,3420,1.0203234633205276,0.07219196692798616,1,1,0,1,6,0,0.125,0.125,0.0,1,0,normal
2592,0.7539251468202613,UDP,10.0.1.15,10.0.2.16,57251,161,2,611,2.652783248357158,810.4252823731117,305.5,39.83286850184755,152,458,0.3769625734101307,0.04556576393692916,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
1188,1.3638003812638009,TCP,10.0.3.15,10.0.2.11,1697,3306,34,49941,24.9303347228082,36618.99548211072,1468.8529411764705,148.26698796034887,734,2203,0.04011177591952356,0.05355263249637177,1,1,0,6,32,0,0.029411764705882353,0.029411764705882353,0.0,0,0,normal
7966,1.2376005654530924,TCP,192.168.100.1,10.0.2.18,3186,22,399,23940,322.3980427432367,19343.8825645942,60.0,5.0,54,66,0.0031017558031405826,0.001,399,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
6077,0.9384949273812473,ICMP,10.0.1.17,10.0.1.14,0,0,4,256,4.262143441905967,272.7771802819819,64.0,17.158314367288753,32,96,0.23462373184531182,0.008716774149294601,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
107,9.4965091406783,TCP,10.0.1.11,10.0.1.11,56514,110,12,42000,1.2636222239388992,4422.677783786147,3500.0,585.6150528490283,1750,5250,0.7913757617231917,0.03307987127244654,1,1,0,10,10,0,0.08333333333333333,0.08333333333333333,0.0,1,0,normal
1315,3.3595320839625407,TCP,10.0.2.18,10.0.2.19,36284,110,48,3226,14.287704001738359,960.2527731168321,67.20833333333333,7.570238902982763,33,100,0.06999025174921959,0.03540922554908687,1,1,0,5,46,0,0.020833333333333332,0.020833333333333332,0.0,1,0,normal
8187,0.3070637968852843,TCP,192.168.100.6,10.0.1.6,24559,26111,1,60,3.2566522336515926,195.39913401909556,60.0,2.0,54,66,0.3070637968852843,0.001,1,0,1,0,0,0,1.0,0.0,1.0,1,1,port_scan
2753,6.727438305060695,TCP,10.0.3.3,10.0.1.5,25945,25,31,6266,4.607994691929073,931.4095077299215,202.1290322580645,40.23574244852319,101,303,0.21701413887292564,0.05849568064023226,1,1,0,3,29,0,0.03225806451612903,0.03225806451612903,0.0,1,0,normal
9753,0.5543862280535033,TCP,192.168.100.9,10.0.2.4,26219,80,113,93225,203.8290171759001,168158.93917011758,825.0,200.0,200,1500,0.004906072814632773,0.001,1,1,0,50,111,0,0.008849557522123894,0.008849557522123894,0.0,1,1,http_flood
6231,0.03787629430388606,UDP,10.0.1.2,10.0.2.14,63737,161,1,1082,26.40173803637916,28566.680555362254,1082.0,214.1753597288031,541,1623,0.0,0.09161796157275356,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2876,0.551080635409408,UDP,10.0.3.4,10.0.3.18,24876,53,6,1022,10.887698849266386,1854.538037325041,170.33333333333334,45.56048662088017,85,255,0.09184677256823466,0.05093329921450416,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5323,7.470600220421246,TCP,10.0.2.15,10.0.3.1,49788,3306,46,48611,6.157470436479358,6506.973812776046,1056.7608695652175,243.4526590968799,528,1585,0.16240435261785316,0.07606735494550505,1,1,0,8,44,0,0.021739130434782608,0.021739130434782608,0.0,0,0,normal
799,0.8397285733900179,UDP,10.0.1.19,10.0.3.3,9222,161,6,301,7.145165938295704,358.44915790450113,50.166666666666664,7.507082438999398,25,75,0.13995476223166967,0.09430547862873488,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3570,0.11169383676623112,ICMP,10.0.3.6,10.0.2.18,0,0,2,128,17.906090952770175,1145.9898209772912,64.0,14.12547599828672,32,96,0.05584691838311556,0.0841856858148096,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2894,0.21173745579680234,UDP,10.0.3.11,10.0.3.15,33785,53,7,172,33.05980972359315,812.3267532082888,24.571428571428573,4.572988220039186,12,36,0.030248207970971764,0.010462787392588175,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2927,1.2866985337504901,ICMP,10.0.1.2,10.0.2.8,0,0,2,128,1.554365647849436,99.47940146236391,64.0,11.33775944290141,32,96,0.6433492668752451,0.08556131227693536,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8178,0.07854857184525631,TCP,192.168.100.6,10.0.1.6,28154,7651,4,240,50.92390486589817,3055.4342919538904,60.0,2.0,54,66,0.019637142961314077,0.001,4,0,4,0,0,0,1.0,0.0,1.0,0,1,port_scan
971,0.6358824223650875,UDP,10.0.2.9,10.0.2.14,25763,161,8,1167,12.580942197214652,1835.2449430186875,145.875,18.57447687369249,72,218,0.07948530279563594,0.01651222414475562,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
6687,1.7672959291920443,TCP,10.0.1.18,10.0.1.9,18602,443,10,34774,5.658361927292905,19676.387765968346,3477.4,642.3209053837522,1738,5216,0.17672959291920443,0.03071336804340632,1,1,0,7,8,0,0.1,0.1,0.0,1,0,normal
8575,0.1365035197794902,TCP,192.168.100.6,10.0.1.6,59607,13153,2,120,14.651636845927705,879.0982107556623,60.0,2.0,54,66,0.0682517598897451,0.001,2,0,2,0,0,0,1.0,0.0,1.0,0,1,port_scan
2020,0.7542129363709181,ICMP,10.0.2.7,10.0.2.3,0,0,1,64,1.3258855049765481,84.85667231849908,64.0,8.145733180017833,32,96,0.0,0.05293077436411192,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9054,3.627027883044368,UDP,192.168.100.7,10.0.3.17,55736,48152,3587,3866786,988.9639990826952,1066103.1910111455,1078.0,100.0,100,1500,0.0010111591533438439,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
952,0.6007102238145949,UDP,10.0.3.13,10.0.2.17,32460,161,7,701,11.652873086708945,1166.9520048261386,100.14285714285714,17.9660575703219,50,150,0.08581574625922785,0.07361012401589884,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5359,0.5711680637154308,TCP,10.0.2.13,10.0.2.15,5649,21,13,7590,22.76037619371678,13288.558100793103,583.8461538461538,61.65551640212728,291,875,0.04393600490118699,0.06351385564471342,1,1,0,5,11,0,0.07692307692307693,0.07692307692307693,0.0,1,0,normal
3857,1.3225225440670885,ICMP,10.0.3.17,10.0.1.13,0,0,1,64,0.75613077787298,48.39236978387072,64.0,13.706901754995831,32,96,0.0,0.07202497373693863,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5861,0.7574295890364522,UDP,10.0.1.13,10.0.2.1,35300,123,6,1207,7.921528399270447,1593.5474629865716,201.16666666666666,21.09433658374776,100,301,0.1262382648394087,0.09558340724774371,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3145,1.5914469594013654,TCP,10.0.1.17,10.0.1.7,57314,21,12,30501,7.540307849476736,19165.577476407496,2541.75,279.0636283383139,1270,3812,0.13262057995011378,0.04677788717971838,1,1,0,1,10,0,0.08333333333333333,0.08333333333333333,0.0,1,0,normal
3305,1.9346706086304852,ICMP,10.0.3.19,10.0.2.1,0,0,1,64,0.5168838537883614,33.08056664245513,64.0,18.926767566439487,32,96,0.0,0.04603401469107688,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3006,0.44937603541393734,ICMP,10.0.1.4,10.0.3.11,0,0,5,320,11.126539036275734,712.098498321647,64.0,9.95211448344079,32,96,0.08987520708278747,0.09923856166761126,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9001,3.4474444541726568,UDP,192.168.100.7,10.0.3.17,62329,3676,4516,2641860,1309.955841212758,766324.1671094635,585.0,100.0,100,1500,0.0007633845115528469,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
7770,1.9873085769890377,TCP,192.168.100.1,10.0.2.18,64001,443,789,47340,397.01937038656087,23821.162223193653,60.0,5.0,54,66,0.002518768792128058,0.001,789,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7438,1.276771565226257,TCP,192.168.100.1,10.0.2.18,9794,22,650,39000,509.0965507873081,30545.793047238487,60.0,5.0,54,66,0.001964263946501934,0.001,650,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7942,1.638296860582658,TCP,192.168.100.1,10.0.2.18,44553,22,850,51000,518.8314892440792,31129.88935464475,60.0,5.0,54,66,0.0019274080712737153,0.001,850,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
9238,1.1711372810297864,UDP,192.168.100.7,10.0.3.17,53480,41755,1000,1484000,853.8708622790109,1267144.3596220522,1484.0,100.0,100,1500,0.0011711372810297865,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
1056,0.7772105549910239,UDP,10.0.3.12,10.0.2.16,4925,161,4,730,5.146610496104491,939.2564155390696,182.5,27.73429464680597,91,273,0.19430263874775597,0.05783298738163093,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3154,0.9006893220370426,ICMP,10.0.3.1,10.0.3.4,0,0,2,128,2.2205214951107703,142.1133756870893,64.0,10.372002938570699,32,96,0.4503446610185213,0.06804838215332426,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3787,1.6161043950935143,ICMP,10.0.2.5,10.0.3.10,0,0,2,128,1.237543815901987,79.20280421772716,64.0,13.3465279807135,32,96,0.8080521975467572,0.009179881564175096,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9189,4.6418046585880095,UDP,192.168.100.7,10.0.3.17,51391,42921,1677,2002338,361.2818986032313,431370.5869322582,1194.0,100.0,100,1500,0.0027679216807322657,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
7825,1.9484938187371876,TCP,192.168.100.1,10.0.2.18,5937,22,861,51660,441.87976975878286,26512.78618552697,60.0,5.0,54,66,0.0022630590229235628,0.001,861,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7539,0.5023859007831707,TCP,192.168.100.1,10.0.2.18,50788,443,348,20880,692.6945988283148,41561.67592969889,60.0,5.0,54,66,0.0014436376459286515,0.001,348,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7231,0.9035669112858815,TCP,192.168.100.1,10.0.2.18,16287,80,537,32220,594.3112715756557,35658.67629453935,60.0,5.0,54,66,0.0016826199465286434,0.001,537,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
764,1.9446578560632894,ICMP,10.0.1.17,10.0.1.5,0,0,2,128,1.0284585505692727,65.82134723643345,64.0,9.007499288025437,32,96,0.9723289280316447,0.08621164616387461,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5019,0.6626518709086312,ICMP,10.0.1.11,10.0.2.17,0,0,1,64,1.509088020273444,96.58163329750042,64.0,14.926023594439338,32,96,0.0,0.07395728276554198,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
4903,0.06541642656647202,UDP,10.0.3.19,10.0.1.16,2108,53,3,977,45.86004093255676,14935.08666370265,325.6666666666667,39.729223431190384,162,488,0.02180547552215734,0.08764084148421458,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8093,0.18558189038174716,TCP,192.168.100.6,10.0.1.6,44725,28939,2,120,10.776913608789865,646.6148165273919,60.0,2.0,54,66,0.09279094519087358,0.001,2,0,2,0,0,0,1.0,0.0,1.0,0,1,port_scan
6843,0.3156643738962738,UDP,10.0.2.18,10.0.3.6,58808,53,3,522,9.503764910087034,1653.6550943551438,174.0,34.81727960179704,87,261,0.10522145796542459,0.02312137203473038,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2165,0.76487010404745,UDP,10.0.3.15,10.0.3.12,37554,53,10,488,13.074115391728832,638.016831116367,48.8,7.711130232509148,24,73,0.07648701040474501,0.08635845232050786,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
1862,0.6672181642651639,ICMP,10.0.3.19,10.0.3.19,0,0,4,256,5.995040624239258,383.6825999513125,64.0,18.77444533193237,32,96,0.16680454106629097,0.03368348705738437,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
7850,0.4331364582096858,TCP,192.168.100.1,10.0.2.18,17942,80,578,34680,1334.452431894302,80067.14591365813,60.0,5.0,54,66,0.0007493710349648543,0.001,578,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
9123,1.6069367928740204,UDP,192.168.100.7,10.0.3.17,28061,898,4414,6236982,2746.8410827195776,3881286.4498827634,1413.0,100.0,100,1500,0.00036405455207839157,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
