index,duration,protocol,src_ip,dst_ip,src_port,dst_port,packet_count,byte_count,packets_per_sec,bytes_per_sec,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_inter_arrival_time,std_inter_arrival_time,syn_count,fin_count,rst_count,psh_count,ack_count,urg_count,syn_ratio,fin_ratio,rst_ratio,is_well_known_port,label,attack_type
2750,0.7833452268653434,ICMP,10.0.3.15,10.0.1.12,0,0,3,192,3.829729086375985,245.10266152806304,64.0,8.40990721173225,32,96,0.2611150756217811,0.05101611836720046,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
7487,1.881363425195904,TCP,192.168.100.7,10.0.3.8,22226,443,790,47400,419.9082375154276,25194.494250925654,60.0,5.0,54,66,0.0023814726901213975,0.001,790,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
5272,2.4858492819201583,TCP,10.0.1.12,10.0.2.12,37529,21,50,37060,20.113850169298367,14908.385745483949,741.2,147.0498777590152,370,1111,0.04971698563840317,0.060195819943645354,1,1,0,10,48,0,0.02,0.02,0.0,1,0,normal
5653,9.271525925493627,TCP,10.0.2.6,10.0.3.17,51985,3306,5,47206,0.5392855545225469,5091.50277735827,9441.2,2299.640984958981,4720,14161,1.8543051850987253,0.08116130381674119,1,1,0,3,3,0,0.2,0.2,0.0,0,0,normal
3999,5.593079021639443,TCP,10.0.1.15,10.0.2.13,19642,25,47,44736,8.403242617913767,7998.456633084899,951.8297872340426,166.18518748573624,475,1427,0.11900168131147751,0.010392080591886822,1,1,0,6,45,0,0.02127659574468085,0.02127659574468085,0.0,1,0,normal
6033,8.729738393807436,TCP,10.0.2.19,10.0.1.13,19873,25,49,46006,5.6129975251903135,5270.031921304195,938.8979591836735,180.5710281374535,469,1408,0.1781579264042334,0.010630038722482218,1,1,0,10,47,0,0.02040816326530612,0.02040816326530612,0.0,1,0,normal
582,2.8151273960114,TCP,10.0.2.14,10.0.2.14,45814,3306,13,9976,4.617908240465064,3543.7117389907285,767.3846153846154,144.9848568078421,383,1151,0.21654826123164617,0.010334531849537424,1,1,0,10,11,0,0.07692307692307693,0.07692307692307693,0.0,0,0,normal
9930,0.47125867680832323,TCP,192.168.100.7,10.0.1.15,58788,80,70,53970,148.53837912139144,114523.09030259281,771.0,200.0,200,1500,0.006732266811547475,0.001,1,1,0,46,68,0,0.014285714285714285,0.014285714285714285,0.0,1,1,http_flood
7051,1.5398794167384338,TCP,192.168.100.7,10.0.3.8,57980,22,271,16260,175.9878059634019,10559.268357804114,60.0,5.0,54,66,0.00568221186988352,0.001,271,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
8158,0.24940621839379673,TCP,192.168.100.5,10.0.3.3,31380,8143,4,240,16.03809249729392,962.2855498376351,60.0,2.0,54,66,0.06235155459844918,0.001,4,0,4,0,0,0,1.0,0.0,1.0,1,1,port_scan
9896,0.5262991301274693,TCP,192.168.100.7,10.0.1.15,14374,80,176,110528,334.4105850172561,210009.84739083683,628.0,200.0,200,1500,0.0029903359666333482,0.001,1,1,0,11,174,0,0.005681818181818182,0.005681818181818182,0.0,1,1,http_flood
2249,0.43789600977510656,ICMP,10.0.2.5,10.0.1.7,0,0,1,64,2.283647207732213,146.15342129486163,64.0,18.582167648297066,32,96,0.0,0.06650078235183705,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
4640,0.41232113892714894,UDP,10.0.2.6,10.0.3.14,63597,161,8,505,19.402352304361195,1224.7734892128003,63.125,18.665932599769114,31,94,0.05154014236589362,0.06775300215244898,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9485,1.9612159717101587,UDP,192.168.100.5,10.0.3.2,6224,47040,2634,1991304,1343.044334736465,1015341.5170607676,756.0,100.0,100,1500,0.0007445770583561726,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
4947,1.070174562369051,ICMP,10.0.1.13,10.0.3.15,0,0,4,256,3.737707978355586,239.21331061475752,64.0,12.932588548127171,32,96,0.26754364059226277,0.07345519535715979,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9920,1.3221791089430572,TCP,192.168.100.7,10.0.1.15,17127,80,95,49210,71.8510823211709,37218.860642366526,518.0,200.0,200,1500,0.01391767483097955,0.001,1,1,0,29,93,0,0.010526315789473684,0.010526315789473684,0.0,1,1,http_flood
1963,0.9454760530554759,TCP,10.0.1.15,10.0.3.1,42377,3306,14,16885,14.807355463690998,17858.72835745875,1206.0714285714287,153.08016830058378,603,1809,0.06753400378967685,0.0987444477603421,1,1,0,7,12,0,0.07142857142857142,0.07142857142857142,0.0,0,0,normal
8243,0.40480893989633954,TCP,192.168.100.5,10.0.3.3,48643,15316,2,120,4.940602350610501,296.43614103663003,60.0,2.0,54,66,0.20240446994816977,0.001,2,0,2,0,0,0,1.0,0.0,1.0,0,1,port_scan
6590,0.5140922552875893,UDP,10.0.1.4,10.0.2.5,56078,53,9,114,17.506585457050495,221.75008245597292,12.666666666666666,1.7232004635754823,6,19,0.05712136169862103,0.0427181506197625,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8847,0.13145885463805118,TCP,192.168.100.5,10.0.3.3,19408,49840,3,180,22.82082867875254,1369.2497207251524,60.0,2.0,54,66,0.04381961821268373,0.001,3,0,3,0,0,0,1.0,0.0,1.0,0,1,port_scan
321,0.21795499096990967,ICMP,10.0.2.13,10.0.1.5,0,0,5,320,22.94051619442056,1468.1930364429159,64.0,15.57738617194084,32,96,0.043590998193981934,0.02040727361097816,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2678,0.6448684191943361,ICMP,10.0.3.17,10.0.2.8,0,0,1,64,1.5507039424404534,99.24505231618902,64.0,15.31489686291559,32,96,0.0,0.03734950220444464,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
4625,9.405265692153003,TCP,10.0.1.2,10.0.3.17,22403,22,36,18581,3.8276430648881616,1975.595438574637,516.1388888888889,95.357409076333,258,774,0.26125738033758344,0.0425182094391668,1,1,0,4,34,0,0.027777777777777776,0.027777777777777776,0.0,1,0,normal
4949,0.5082800515174769,ICMP,10.0.3.3,10.0.3.4,0,0,1,64,1.9674193331304004,125.91483732034563,64.0,8.727911469005306,32,96,0.0,0.022869112305436198,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8328,0.1457680844436278,TCP,192.168.100.5,10.0.3.3,6483,30754,3,180,20.58063677965238,1234.8382067791429,60.0,2.0,54,66,0.048589361481209264,0.001,3,0,3,0,0,0,1.0,0.0,1.0,0,1,port_scan
3337,0.9144117664782836,UDP,10.0.3.6,10.0.1.3,11928,53,2,993,2.187198451855768,1085.9440313463888,496.5,114.82037052558742,248,744,0.4572058832391418,0.0013832487313894142,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5589,0.5266912376729133,UDP,10.0.2.13,10.0.1.5,63276,123,3,142,5.69593679449641,269.6076749394967,47.333333333333336,5.805057894503971,23,71,0.1755637458909711,0.005210004093674728,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
251,1.372460702399108,ICMP,10.0.2.10,10.0.3.1,0,0,3,192,2.185854935413377,139.89471586645612,64.0,16.27342560968985,32,96,0.45748690079970267,0.07919403420991022,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3973,1.0194669757026444,TCP,10.0.3.11,10.0.2.9,64797,22,48,35851,47.08342805015051,35166.41622970721,746.8958333333334,143.1709360208459,373,1120,0.021238895327138425,0.0054714296042880466,1,1,0,2,46,0,0.020833333333333332,0.020833333333333332,0.0,1,0,normal
6630,1.928623747787483,ICMP,10.0.1.11,10.0.3.4,0,0,5,320,2.5925222613980563,165.9214247294756,64.0,11.062624523722063,32,96,0.3857247495574966,0.051239712262747275,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5547,0.4616391399246287,ICMP,10.0.1.2,10.0.1.2,0,0,3,192,6.498582421953665,415.90927500503454,64.0,11.914710539617413,32,96,0.15387971330820957,0.012445674638756274,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
35,0.9835386968540172,TCP,10.0.1.14,10.0.3.5,61703,110,16,21713,16.267789006348387,22076.406418427658,1357.0625,214.22148550543628,678,2035,0.061471168553376074,0.06846202562659465,1,1,0,5,14,0,0.0625,0.0625,0.0,1,0,normal
8362,0.3993050310210367,TCP,192.168.100.5,10.0.3.3,1058,14805,3,180,7.513053347534582,450.7832008520749,60.0,2.0,54,66,0.13310167700701223,0.001,3,0,3,0,0,0,1.0,0.0,1.0,1,1,port_scan
1513,1.6476371662753224,ICMP,10.0.1.9,10.0.1.1,0,0,3,192,1.8207892255683045,116.53051043637149,64.0,10.522430440927064,32,96,0.5492123887584408,0.06831017106325075,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9317,2.4567529042026885,UDP,192.168.100.5,10.0.3.2,6532,24658,3163,3147185,1287.4717659188098,1281034.4070892157,995.0,100.0,100,1500,0.0007767160620305686,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
39,0.5681209486662129,ICMP,10.0.1.7,10.0.1.9,0,0,4,256,7.040754278452269,450.6082738209452,64.0,11.298336153434985,32,96,0.14203023716655322,0.013144534477347085,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
4819,0.3417877775326324,UDP,10.0.3.14,10.0.1.18,49014,123,4,1117,11.703168641301392,3268.1098430834136,279.25,72.2995179134977,139,418,0.0854469443831581,0.028546860472944535,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3465,0.16604684909324288,UDP,10.0.3.10,10.0.1.19,60614,161,1,693,6.022396723941774,4173.520929691649,693.0,192.62385139626087,346,1039,0.0,0.048006468760719685,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
1760,0.1280891551760002,UDP,10.0.2.18,10.0.1.17,57284,123,5,1400,39.03531093736841,10929.887062463155,280.0,80.87256697844838,140,420,0.025617831035200038,0.041486427164954216,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2304,0.4273997872098795,UDP,10.0.3.19,10.0.3.11,28761,123,6,50,14.0383785382037,116.98648781836415,8.333333333333334,1.1522102404610564,4,12,0.07123329786831324,0.06228082767439026,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3723,1.5970139829738923,TCP,10.0.3.1,10.0.3.10,52638,110,50,16730,31.308429690072032,10475.800574298102,334.6,42.46320745300635,167,501,0.03194027965947785,0.06098738532280048,1,1,0,4,48,0,0.02,0.02,0.0,1,0,normal
8284,0.09954764484146905,TCP,192.168.100.5,10.0.3.3,15833,20759,5,300,50.22720535440659,3013.6323212643956,60.0,2.0,54,66,0.01990952896829381,0.001,5,0,5,0,0,0,1.0,0.0,1.0,0,1,port_scan
4993,7.158366386328496,TCP,10.0.1.19,10.0.1.15,21109,80,46,33350,6.426047161801291,4658.884192305936,725.0,91.17127176995412,362,1087,0.15561666057235862,0.08351543018261298,1,1,0,6,44,0,0.021739130434782608,0.021739130434782608,0.0,1,0,normal
8127,0.07193052741566194,TCP,192.168.100.5,10.0.3.3,19406,30646,2,120,27.80460635917047,1668.2763815502283,60.0,2.0,54,66,0.03596526370783097,0.001,2,0,2,0,0,0,1.0,0.0,1.0,0,1,port_scan
3032,0.08273871087141794,UDP,10.0.2.16,10.0.1.19,1914,161,4,52,48.344964018309334,628.4845322380214,13.0,3.5274682729239206,6,19,0.020684677717854486,0.02363572713968771,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
7938,0.8695125626581355,TCP,192.168.100.7,10.0.3.8,30398,80,702,42120,807.3488873512733,48440.9332410764,60.0,5.0,54,66,0.0012386218841283982,0.001,702,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
3039,3.5503239544631855,TCP,10.0.2.17,10.0.2.1,10840,3306,38,728,10.703248629531233,205.0517105868089,19.157894736842106,3.7162245119812285,9,28,0.0934295777490312,0.02326538842309149,1,1,0,8,36,0,0.02631578947368421,0.02631578947368421,0.0,0,0,normal
9655,1.463717485331016,TCP,192.168.100.7,10.0.1.15,38144,80,153,44982,104.52836803093832,30731.340201095867,294.0,200.0,200,1500,0.009566780949875921,0.001,1,1,0,38,151,0,0.006535947712418301,0.006535947712418301,0.0,1,1,http_flood
2545,1.1105716225649902,ICMP,10.0.3.16,10.0.1.13,0,0,4,256,3.6017487919973585,230.51192268783095,64.0,18.609598145636568,32,96,0.27764290564124755,0.013335060948249735,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2592,3.4705284005890578,TCP,10.0.3.7,10.0.2.7,37811,443,38,37198,10.949341314582012,10718.252584732149,978.8947368421053,223.70099392209815,489,1468,0.09132969475234362,0.012739770269486143,1,1,0,8,36,0,0.02631578947368421,0.02631578947368421,0.0,1,0,normal
1188,0.2010971042905524,UDP,10.0.1.5,10.0.2.10,44202,53,9,564,44.75449823979799,2804.615223027341,62.666666666666664,11.477143205085708,31,94,0.022344122698950267,0.022186747953406034,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
7966,1.7598818191058352,TCP,192.168.100.7,10.0.3.8,27290,22,718,43080,407.98194072190773,24478.916443314465,60.0,5.0,54,66,0.002451088884548517,0.001,718,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
6077,9.306972075231835,TCP,10.0.2.1,10.0.2.10,35613,110,40,6361,4.297853230531328,683.4661099852444,159.025,29.360695671807854,79,238,0.23267430188079588,0.06777300111280861,1,1,0,9,38,0,0.025,0.025,0.0,1,0,normal
107,1.7303278466568621,ICMP,10.0.1.13,10.0.2.6,0,0,3,192,1.733775484106235,110.96163098279904,64.0,10.993447956487506,32,96,0.5767759488856207,0.025977798891575053,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
1315,0.4434185764282018,UDP,10.0.3.7,10.0.3.6,35162,123,1,1371,2.2552054721187793,3091.886702274847,1371.0,174.57100738036573,685,2056,0.0,0.06775313739267945,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8187,0.025735607361352865,TCP,192.168.100.5,10.0.3.3,6396,12274,1,60,38.85666990326014,2331.4001941956085,60.0,2.0,54,66,0.025735607361352865,0.001,1,0,1,0,0,0,1.0,0.0,1.0,0,1,port_scan
2753,0.16624051748803254,TCP,10.0.3.19,10.0.3.9,62949,25,28,21780,168.4306595232759,131014.99158631961,777.8571428571429,190.10419166528575,388,1166,0.005937161338858305,0.0903767352588643,1,1,0,5,26,0,0.03571428571428571,0.03571428571428571,0.0,1,0,normal
9753,1.433730259344171,TCP,192.168.100.7,10.0.1.15,49157,80,140,55580,97.64737759251868,38766.008904229915,397.0,200.0,200,1500,0.010240930423886935,0.001,1,1,0,12,138,0,0.007142857142857143,0.007142857142857143,0.0,1,1,http_flood
6231,0.4553888815957667,UDP,10.0.2.14,10.0.3.6,23246,53,2,743,4.391850747413136,1631.57255266398,371.5,105.553890249306,185,557,0.22769444079788334,0.04793685575462049,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2876,7.69860670289558,TCP,10.0.1.7,10.0.2.3,3251,21,26,5835,3.3772344793533806,757.9293533471914,224.42307692307693,25.80692287003917,112,336,0.29610025780367616,0.029367922731670923,1,1,0,1,24,0,0.038461538461538464,0.038461538461538464,0.0,1,0,normal
5323,9.636725089313227,TCP,10.0.3.2,10.0.1.14,6861,21,13,31288,1.349006003545387,3246.7461414560053,2406.769230769231,276.3198253384439,1203,3610,0.7412865453317867,0.09058266737090667,1,1,0,5,11,0,0.07692307692307693,0.07692307692307693,0.0,1,0,normal
799,0.4170735975766716,UDP,10.0.1.15,10.0.2.5,56852,161,6,1460,14.385950189275661,3500.581212723744,243.33333333333334,51.82197127571654,121,365,0.06951226626277861,0.04089789582333645,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3570,1.0103149043333608,TCP,10.0.3.7,10.0.3.14,20953,22,41,40906,40.58140667246036,40488.366374235695,997.7073170731708,195.28196930700906,498,1496,0.024641826934960018,0.016305823259705185,1,1,0,8,39,0,0.024390243902439025,0.024390243902439025,0.0,1,0,normal
2894,0.9846064014746685,UDP,10.0.2.14,10.0.2.12,14564,53,7,79,7.109439862990869,80.23510702518267,11.285714285714286,1.2402878723938062,5,16,0.14065805735352407,0.08977791082160312,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
2927,1.8945237666929573,ICMP,10.0.1.9,10.0.1.1,0,0,5,320,2.6391856823880864,168.90788367283753,64.0,18.50966745704934,32,96,0.37890475333859147,0.049833188348199976,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8178,0.17996784527201817,TCP,192.168.100.5,10.0.3.3,29285,26618,1,60,5.556548162748284,333.392889764897,60.0,2.0,54,66,0.17996784527201817,0.001,1,0,1,0,0,0,1.0,0.0,1.0,1,1,port_scan
971,7.242162743152744,TCP,10.0.3.14,10.0.2.11,2928,21,27,2228,3.728168084254627,307.64290710071515,82.51851851851852,18.617433896387592,41,123,0.2682282497463979,0.08505147743541239,1,1,0,5,25,0,0.037037037037037035,0.037037037037037035,0.0,1,0,normal
6687,5.663724125750598,TCP,10.0.2.5,10.0.1.18,60283,21,17,9020,3.001558625129369,1592.5916940392299,530.5882352941177,85.26369480830287,265,795,0.33316024269121164,0.06342445820204386,1,1,0,6,15,0,0.058823529411764705,0.058823529411764705,0.0,1,0,normal
8575,0.3482597576746931,TCP,192.168.100.5,10.0.3.3,47740,49943,3,180,8.61425971243648,516.8555827461888,60.0,2.0,54,66,0.11608658589156436,0.001,3,0,3,0,0,0,1.0,0.0,1.0,0,1,port_scan
2020,7.8944072257257,TCP,10.0.3.1,10.0.2.19,47950,22,26,10999,3.293470840378383,1393.2648374354553,423.03846153846155,91.02880685893251,211,634,0.30363104714329614,0.06528020611375265,1,1,0,2,24,0,0.038461538461538464,0.038461538461538464,0.0,1,0,normal
9054,1.3499310808493217,UDP,192.168.100.5,10.0.3.2,2941,52789,4803,4860636,3557.959415956367,3600654.9289478436,1012.0,100.0,100,1500,0.0002810599793565109,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
952,0.632761296725644,TCP,10.0.3.17,10.0.1.10,63980,22,5,12529,7.9018739386772685,19800.5157155375,2505.8,462.6251655221794,1252,3758,0.1265522593451288,0.06644356598182499,1,1,0,3,3,0,0.2,0.2,0.0,1,0,normal
5359,0.922663898657446,UDP,10.0.3.12,10.0.2.3,12712,123,8,1124,8.67054624293925,1218.2117471329648,140.5,41.75271729599834,70,210,0.11533298733218075,0.010247348432399498,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3857,0.38699015438168577,UDP,10.0.1.7,10.0.2.14,65476,123,7,680,18.088315479716176,1757.150646601,97.14285714285714,20.30752500847556,48,145,0.055284307768812255,0.025032592074797376,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5861,9.90880261048604,TCP,10.0.1.16,10.0.1.13,52107,110,29,12492,2.926690654762928,1260.6972296309827,430.7586206896552,100.96337983751836,215,646,0.34168284863744963,0.043477342165576284,1,1,0,6,27,0,0.034482758620689655,0.034482758620689655,0.0,1,0,normal
3145,0.30764898176287,UDP,10.0.3.9,10.0.2.7,31445,53,10,1258,32.50457694577325,4089.0757797782753,125.8,16.123007797088096,62,188,0.030764898176286998,0.0010100374207892,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3305,0.4161969599036198,UDP,10.0.1.2,10.0.3.10,23737,53,5,995,12.013542821547441,2390.6950214879407,199.0,24.78586892835207,99,298,0.08323939198072397,0.0757172746257057,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3006,6.016356276682322,TCP,10.0.2.12,10.0.1.18,9980,3306,30,36382,4.986406825053135,6047.181770302772,1212.7333333333333,145.86338868771765,606,1819,0.20054520922274408,0.031576110035289345,1,1,0,9,28,0,0.03333333333333333,0.03333333333333333,0.0,0,0,normal
9001,1.5006854418847932,UDP,192.168.100.5,10.0.3.2,27135,26489,1844,942284,1228.771832212898,627902.4062607909,511.0,100.0,100,1500,0.0008138207385492371,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
7770,1.8502876980013439,TCP,192.168.100.7,10.0.3.8,32919,443,902,54120,487.4917565383634,29249.505392301806,60.0,5.0,54,66,0.0020513167383606917,0.001,902,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7438,1.2182073308847006,TCP,192.168.100.7,10.0.3.8,30272,80,761,45660,624.6884095233098,37481.304571398585,60.0,5.0,54,66,0.0016007980694936932,0.001,761,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7942,1.5353512522567065,TCP,192.168.100.7,10.0.3.8,53031,80,426,25560,277.4609389049262,16647.656334295574,60.0,5.0,54,66,0.0036041109207903908,0.001,426,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
9238,3.3413190209556127,UDP,192.168.100.5,10.0.3.2,6304,18135,2314,441974,692.540875470849,132275.30721493217,191.0,100.0,100,1500,0.0014439580903006105,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
1056,6.711890215160523,TCP,10.0.3.10,10.0.1.13,60053,3306,5,39377,0.7449466304896077,5866.752693757857,7875.4,862.6852761547188,3937,11813,1.3423780430321046,0.0940252250874668,1,1,0,10,3,0,0.2,0.2,0.0,0,0,normal
3154,1.4400078982427613,ICMP,10.0.3.13,10.0.1.8,0,0,4,256,2.7777625420535483,177.7768026914271,64.0,17.906912457257256,32,96,0.36000197456069033,0.03484689405040696,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
3787,0.05102286680120412,UDP,10.0.2.14,10.0.2.3,45812,53,10,341,195.9905553516253,6683.277937490422,34.1,9.300168478011349,17,51,0.0051022866801204115,0.08839992265162885,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
9189,2.9943716063007875,UDP,192.168.100.5,10.0.3.2,28928,23514,1300,1882400,434.14785167763637,628646.0892292175,1448.0,100.0,100,1500,0.002303362774077529,0.0001,0,0,0,0,0,0,0.0,0.0,0.0,0,1,udp_flood
7825,0.7048770986112853,TCP,192.168.100.7,10.0.3.8,24248,80,243,14580,344.7409491367315,20684.45694820389,60.0,5.0,54,66,0.002900728800869487,0.001,243,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7539,0.46655320471195716,TCP,192.168.100.7,10.0.3.8,43184,22,189,11340,405.09849271464276,24305.909562878565,60.0,5.0,54,66,0.00246853547466644,0.001,189,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
7231,1.716484188584101,TCP,192.168.100.7,10.0.3.8,37040,80,897,53820,522.5798209885756,31354.78925931454,60.0,5.0,54,66,0.0019135832648652185,0.001,897,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
764,0.7778539120768355,ICMP,10.0.2.5,10.0.1.7,0,0,5,320,6.427942216874916,411.38830187999463,64.0,9.303261222536591,32,96,0.1555707824153671,0.055641758897209806,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
5019,0.3021453673671704,UDP,10.0.3.11,10.0.1.16,48298,161,10,436,33.096651744615,1443.014016065214,43.6,11.96976122034351,21,65,0.03021453673671704,0.09096185222751467,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
4903,0.6867394810093191,UDP,10.0.2.16,10.0.2.8,58828,161,10,421,14.561562683570685,613.0417889783258,42.1,11.595340932627014,21,63,0.06867394810093191,0.07129612559575918,0,0,0,0,0,0,0.0,0.0,0.0,1,0,normal
8093,0.46585260031815523,TCP,192.168.100.5,10.0.3.3,51405,54983,2,120,4.293203469582642,257.59220817495856,60.0,2.0,54,66,0.23292630015907761,0.001,2,0,2,0,0,0,1.0,0.0,1.0,1,1,port_scan
6843,0.6198557950289295,TCP,10.0.3.5,10.0.1.4,24173,443,28,10358,45.17179677039754,16710.33824813492,369.92857142857144,51.02659044253681,184,554,0.02213770696531891,0.017471396167307918,1,1,0,7,26,0,0.03571428571428571,0.03571428571428571,0.0,1,0,normal
2165,1.5824319666105324,TCP,10.0.1.5,10.0.3.4,57293,110,7,2433,4.423570900803749,1537.5068573793599,347.57142857142856,74.8208025669699,173,521,0.22606170951579035,0.008009649936252153,1,1,0,7,5,0,0.14285714285714285,0.14285714285714285,0.0,1,0,normal
1862,2.2464751636530416,TCP,10.0.3.18,10.0.2.1,29882,21,29,40116,12.909112225769046,17857.30848444659,1383.3103448275863,399.9660664630318,691,2074,0.07746466081562212,0.017707190589105103,1,1,0,8,27,0,0.034482758620689655,0.034482758620689655,0.0,1,0,normal
7850,0.5967971116135788,TCP,192.168.100.7,10.0.3.8,53507,22,747,44820,1251.6816610930186,75100.89966558112,60.0,5.0,54,66,0.0007989251828829703,0.001,747,0,0,0,0,0,1.0,0.0,0.0,1,1,syn_flood
